Tech,Cell,Destination,Cdn Holiday BA,Dock code,PROGRAM,Vehicle,Cust part #,CUST #,BPCS#,Dest,QPC,Misc,Back no,QSS Item,CF0816,AF0816,CF0823,AF0823,CF0830,AF0830,CF0906,AF0906,CF0913,AF0913,CF0920,AF0920,CF0927,AF0927,CF1004,AF1004,CF1011,AF1011,CF1018,AF1018,CF1025,AF1025,CF1101,AF1101,CF1108,AF1108,CF1115,AF1115,CF1122,AF1122,CF1129,AF1129,CF1206,AF1206,CF1213,AF1213,CF1220,AF1220,CF1227,AF1227,CF0103,AF0103,CF0110,AF0110,CF0117,AF0117,CF0124,AF0124,1 week dem,Daily hej level,1 week WD,1 day PINK,DLN,Batch ordering,Status,On heijunka,Part# check
Misc,Mold DS,Mex,Y,TRMX,-,-,730419-0602,U455,340055,TRMX,800,-,S0WC-M,730419-0602,0,3200,3200,3200,3200,0,0,1600,1600,3200,3200,3200,3200,6400,6400,6400,6400,8000,8000,8000,8000,6400,6400,8000,8000,6400,6400,6400,6400,6400,6400,6400,6720,6720,6720,6720,6720,5376,0,0,6720,6720,6720,6720,6720,6720,6720,6720,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730461-7190,U455,340055,TRMX,78,-,S0Y6,730461-7190,0,0,0,1092,1092,1092,1092,624,624,1092,1092,1092,1092,1092,1092,780,780,1092,1092,1248,1248,1248,1248,1248,1248,2028,2028,2496,2496,2028,2028,2028,1810,1810,1810,1810,1810,1448,0,0,1810,1810,1810,1810,1810,1810,1810,1810,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730461-7200,U455,340055,TRMX,78,-,S0Y7,730461-7200,0,0,0,1092,1092,1092,1092,624,624,1092,1092,1092,1092,936,936,936,936,1092,1092,1248,1248,1248,1248,1248,1248,2028,2028,2496,2496,2028,2028,2028,1810,1810,1810,1810,1810,1448,0,0,1810,1810,1810,1810,1810,1810,1810,1810,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730461-7340,U455,340055,TRMX,78,-,S0Y8,730461-7340,0,0,0,1248,1248,1248,1248,936,936,1248,1248,1404,1404,1248,1248,1092,1092,1248,1248,1560,1560,1560,1560,1716,1716,2496,2496,2808,2808,2496,2496,2496,2215,2215,2215,2215,2215,1772,0,0,2215,2215,2215,2215,2215,2215,2215,2215,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730461-7350,U455,340055,TRMX,78,-,S0Y9,730461-7350,0,0,0,1248,1248,0,0,0,0,0,0,312,312,0,0,312,312,0,0,312,312,312,312,312,312,468,468,468,468,468,468,468,406,406,406,406,406,325,0,0,406,406,406,406,406,406,406,406,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3010-0010,U455,340055,TRMX,4200,-,S0WL-L,7V3010-0010,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,4200,4200,0,0,0,0,0,0,4200,4200,4200,4200,0,0,0,0,0,1680,1680,1680,1680,1680,1344,0,0,1680,1680,1680,1680,1680,1680,1680,1680,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3011-0010,U455,340055,TRMX,4200,-,S0WM-L,7V3011-0010,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1400,1400,1400,1400,1120,0,0,1400,1400,1400,1400,1400,1400,1400,1400,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3017-0010,U455,340055,TRMX,4200,-,S0WN-L,7V3017-0010,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,4200,4200,0,0,0,0,0,0,4200,4200,4200,4200,0,0,0,0,0,1680,1680,1680,1680,1680,1344,0,0,1680,1680,1680,1680,1680,1680,1680,1680,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730419-0420,U455,340055,TRMX,1500,-,S0Y0,730419-0420,3000,0,0,0,0,6000,6000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6000,6000,3000,3000,6000,6000,6000,6000,9000,9000,9000,9000,9000,6600,6600,6600,6600,6600,5280,0,0,6600,6600,6600,6600,6600,6600,6600,6600,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730419-0180,U455,340055,TRMX,1500,-,S0WW-M,730419-0180,15000,12000,12000,6000,6000,9000,9000,9000,9000,12000,12000,15000,15000,15000,15000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,15000,15000,15000,15000,15000,15000,15000,16200,16200,16200,16200,16200,12960,0,0,16200,16200,16200,16200,16200,16200,16200,16200,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730419-1560,U455,340055,TRMX,1000,-,S0WX,730419-1560,0,0,0,0,0,2000,2000,0,0,2000,2000,0,0,1000,1000,2000,2000,1000,1000,1000,1000,2000,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1200,960,0,0,1200,1200,1200,1200,1200,1200,1200,1200,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730419-1570,U455,340055,TRMX,1000,-,S0WY,730419-1570,0,0,0,0,0,2000,2000,0,0,1000,1000,2000,2000,0,0,2000,2000,1000,1000,1000,1000,2000,2000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1200,1200,1200,1200,1200,960,0,0,1200,1200,1200,1200,1200,1200,1200,1200,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730419-1580,U455,340055,TRMX,1000,-,S0WZ-M,730419-1580,4000,4000,4000,4000,4000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,4000,4000,2000,2000,4000,4000,4000,4000,2000,2000,2000,2000,4000,4000,2000,2000,2000,2800,2800,2800,2800,2800,2240,0,0,2800,2800,2800,2800,2800,2800,2800,2800,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730419-1590,U455,340055,TRMX,1000,-,S0X0-M,730419-1590,4000,4000,4000,3000,3000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,4000,4000,2000,2000,4000,4000,2000,2000,4000,4000,4000,4000,4000,4000,2000,2000,2000,3200,3200,3200,3200,3200,2560,0,0,3200,3200,3200,3200,3200,3200,3200,3200,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730427-0040,U455,340055,TRMX,100,-,S0X3,730427-0040,7000,5000,5000,0,0,4000,4000,5000,5000,5000,5000,6000,6000,6000,6000,6000,6000,5600,5600,4800,4800,4800,4800,4800,4800,5000,5000,5000,5000,5000,5000,5000,4920,4920,4920,4920,4920,3936,0,0,4920,4920,4920,4920,4920,4920,4920,4920,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730427-0050,U455,340055,TRMX,100,-,S0X4,730427-0050,7000,5000,5000,0,0,4000,4000,5000,5000,5000,5000,6000,6000,6000,6000,6000,6000,5600,5600,4800,4800,4800,4800,4800,4800,5200,5200,5000,5000,5000,5000,5000,4960,4960,4960,4960,4960,3968,0,0,4960,4960,4960,4960,4960,4960,4960,4960,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730427-0060,U455,340055,TRMX,500,-,S0X5,730427-0060,7000,5000,5000,0,0,4000,4000,5000,5000,5000,5000,6000,6000,5000,5000,6000,6000,5000,5000,5000,5000,5000,5000,6000,6000,5000,5000,6000,6000,6000,6000,6000,5600,5600,5600,5600,5600,4480,0,0,5600,5600,5600,5600,5600,5600,5600,5600,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730463-7020,U455,340055,TRMX,80,-,S0X6-M,730463-7020,8000,4800,4800,0,0,4320,4320,6560,6560,5600,5600,5600,5600,5440,5440,5600,5600,5760,5760,5760,5760,5280,5280,5280,5280,5280,5280,5760,5760,5760,5760,5760,5472,5472,5472,5472,5472,4378,0,0,5472,5472,5472,5472,5472,5472,5472,5472,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730480-0150,U455,340055,TRMX,1500,-,S0X7-M,730480-0150,24000,15000,15000,0,0,15000,15000,18000,18000,24000,24000,27000,27000,24000,24000,27000,27000,24000,24000,24000,24000,27000,27000,24000,24000,24000,24000,27000,27000,27000,27000,27000,25800,25800,25800,25800,25800,20640,0,0,25800,25800,25800,25800,25800,25800,25800,25800,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730480-0160,U455,340055,TRMX,1500,-,S0X8-M,730480-0160,6000,3000,3000,3000,3000,3000,3000,3000,3000,6000,6000,3000,3000,3000,3000,9000,9000,6000,6000,3000,3000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,4800,0,0,6000,6000,6000,6000,6000,6000,6000,6000,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730480-7120,U455,340055,TRMX,49,-,S0XA-M,730480-7120,10780,9800,9800,0,0,11760,11760,9800,9800,9800,9800,11760,11760,10780,10780,11760,11760,12740,12740,9800,9800,11270,11270,11760,11760,11760,11760,11760,11760,11760,11760,11760,11662,11662,11662,11662,11662,9330,0,0,11662,11662,11662,11662,11662,11662,11662,11662,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7L0019-7010,U455,340055,TRMX,144,-,S0WK-M,7L0019-7010,10080,7200,7200,0,0,7200,7200,10080,10080,14400,14400,17280,17280,14400,14400,14400,14400,14400,14400,14976,14976,16416,16416,16416,16416,14400,14400,14400,14400,14400,14400,14400,15206,15206,15206,15206,15206,12165,0,0,15206,15206,15206,15206,15206,15206,15206,15206,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7L0072-7010,U455,340055,TRMX,144,-,S0XB-M,7L0072-7010,2016,1440,1440,0,0,1152,1152,2016,2016,2016,2016,1728,1728,1152,1152,864,864,1152,1152,1728,1728,1440,1440,1728,1728,1440,1440,1440,1440,1440,1440,1440,1498,1498,1498,1498,1498,1198,0,0,1498,1498,1498,1498,1498,1498,1498,1498,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7L0075-7010,U455,340055,TRMX,144,-,S0XC-M,7L0075-7010,4608,2880,2880,0,0,2304,2304,4896,4896,5760,5760,7200,7200,6048,6048,6912,6912,6048,6048,6048,6048,6048,6048,6048,6048,6624,6624,6624,6624,6624,6624,6624,6394,6394,6394,6394,6394,5115,0,0,6394,6394,6394,6394,6394,6394,6394,6394,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7L0078-7010,U455,340055,TRMX,144,-,S0XD-M,7L0078-7010,864,576,576,0,0,288,288,576,576,288,288,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,864,864,576,576,576,634,634,634,634,634,507,0,0,634,634,634,634,634,634,634,634,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P5010-0010,U455,340055,TRMX,4200,-,S0XE-L,7P5010-0010,4200,4200,4200,0,0,0,0,4200,4200,4200,4200,0,0,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,0,0,4200,4200,0,0,0,2520,2520,2520,2520,2520,2016,0,0,2520,2520,2520,2520,2520,2520,2520,2520,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P5014-0010,U455,340055,TRMX,4200,-,S0XF-L,7P5014-0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,0,0,840,840,840,840,840,672,0,0,840,840,840,840,840,840,840,840,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P5017-0010,U455,340055,TRMX,4200,-,S0XG-L,7P5017-0010,0,0,0,0,0,4200,4200,0,0,0,0,4200,4200,0,0,4200,4200,0,0,0,0,4200,4200,0,0,4200,4200,0,0,0,0,0,1680,1680,1680,1680,1680,1344,0,0,1680,1680,1680,1680,1680,1680,1680,1680,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7R0108-7010,U455,340055,TRMX,144,-,S0XH-M,7R0108-7010,1152,864,864,864,864,864,864,864,864,864,864,864,864,864,864,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1440,1440,1440,1440,1440,1267,1267,1267,1267,1267,1014,0,0,1267,1267,1267,1267,1267,1267,1267,1267,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7R0109-7010,U455,340055,TRMX,144,-,S0XJ-M,7R0109-7010,3744,2592,2592,2304,2304,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2880,2880,2880,2880,2880,2880,2880,2880,3168,3168,3168,3168,3168,3168,3168,3168,3168,3110,3110,3110,3110,3110,2488,0,0,3110,3110,3110,3110,3110,3110,3110,3110,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3040-0010,U455,340055,TRMX,4200,-,S0XK-L,7V3040-0010,0,0,0,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,0,0,4200,4200,4200,4200,0,0,4200,4200,4200,4200,4200,3360,3360,3360,3360,3360,2688,0,0,3360,3360,3360,3360,3360,3360,3360,3360,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3044-0010,U455,340055,TRMX,4200,-,S0XL-L,7V3044-0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,4200,840,840,840,840,840,672,0,0,840,840,840,840,840,840,840,840,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3047-0010,U455,340055,TRMX,4200,-,S0XM-L,7V3047-0010,0,0,0,0,0,0,0,0,0,4200,4200,0,0,0,0,4200,4200,0,0,0,0,4200,4200,0,0,4200,4200,0,0,0,0,0,1680,1680,1680,1680,1680,1344,0,0,1680,1680,1680,1680,1680,1680,1680,1680,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3050-0010,U455,340055,TRMX,4200,-,S0XN-L,7V3050-0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1400,1400,1400,1400,1120,0,0,1400,1400,1400,1400,1400,1400,1400,1400,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3054-0010,U455,340055,TRMX,4200,-,S0XQ-L,7V3054-0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1400,1400,1400,1400,1120,0,0,1400,1400,1400,1400,1400,1400,1400,1400,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V3057-0010,U455,340055,TRMX,4200,-,S0XR-L,7V3057-0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1400,1400,1400,1400,1120,0,0,1400,1400,1400,1400,1400,1400,1400,1400,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4040-0010,U455,340055,TRMX,4200,-,S0XS-L,7V4040-0010,4200,0,0,0,0,0,0,4200,4200,4200,4200,4200,4200,0,0,4200,4200,4200,4200,4200,4200,4200,4200,0,0,4200,4200,4200,4200,4200,4200,4200,3360,3360,3360,3360,3360,2688,0,0,3360,3360,3360,3360,3360,3360,3360,3360,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4044-0010,U455,340055,TRMX,4200,-,S0XT-L,7V4044-0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,4200,840,840,840,840,840,672,0,0,840,840,840,840,840,840,840,840,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4047-0010,U455,340055,TRMX,4200,-,S0XU-L,7V4047-0010,0,0,0,0,0,4200,4200,0,0,4200,4200,0,0,0,0,4200,4200,0,0,0,0,4200,4200,0,0,4200,4200,0,0,0,0,0,1680,1680,1680,1680,1680,1344,0,0,1680,1680,1680,1680,1680,1680,1680,1680,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4050-0010,U455,340055,TRMX,4200,-,S0XV-L,7V4050-0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1400,1400,1400,1400,1120,0,0,1400,1400,1400,1400,1400,1400,1400,1400,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4054-0010,U455,340055,TRMX,4200,-,S0XW-L,7V4054-0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1400,1400,1400,1400,1120,0,0,1400,1400,1400,1400,1400,1400,1400,1400,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4057-0010,U455,340055,TRMX,4200,-,S0XY-L,7V4057-0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1400,1400,1400,1400,1120,0,0,1400,1400,1400,1400,1400,1400,1400,1400,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730419-0490,U455,340055,TRMX,700,-,S03S-M,730419-0490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00,0,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4101-0010,U455,340055,TRMX,4200,-,S0Z6-L,7V4101-0010,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00,0,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V4107-0010,U455,340055,TRMX,4200,-,S0Z7-L,7V4107-0010,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,4200,4200,0,0,0,0,0,0,4200,4200,4200,4200,0,0,0,0,0,1680,1680,1680,1680,1680,1344,0,0,1680,1680,1680,1680,1680,1680,1680,1680,0,0,5.00,0,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730419-0971,U455,340055,TRMX,700,-,S0L7-M,730419-0971,11200,9800,9800,9800,9800,8400,8400,7000,7000,8400,8400,8400,8400,10640,8400,10360,11200,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,12600,10080,0,0,12600,12600,12600,12600,12600,12600,12600,12600,"9,800","1,960",5.00,3,-,-,-,Yes,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7V0708-0250,U455,340055,TRMX,"50,000",-,S0DJ,7V0708-0250,50000,50000,50000,50000,50000,50000,50000,50000,50000,0,0,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,40000,0,0,50000,50000,50000,50000,50000,50000,50000,50000,"50,000","10,000",5.00,0,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730428-0221,U455,340055,TRMX,150,-,S03U,730428-0221,12000,6600,6600,0,0,6600,6600,10200,10200,10200,10200,10200,10200,12000,12000,12600,12600,12000,12000,12000,12000,12000,12000,12600,12600,13200,13200,13200,13200,13200,13200,13200,12840,12840,12840,12840,12840,10272,0,0,12840,12840,12840,12840,12840,12840,12840,12840,-,-,-,-,-,-,-,No,#REF!
Misc,Misc,Mex,N,TRMX,-,-,730428-0390,U455,340055,TRMX,"6,000",-,S03V,730428-0390,96000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,72000,72000,60000,60000,72000,72000,84000,84000,84000,84000,84000,84000,84000,76800,76800,76800,76800,76800,61440,0,0,76800,76800,76800,76800,76800,76800,76800,76800,-,-,-,-,-,-,-,No,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,730419-0051,U455,340055,TRMX,800,-,S03R-M,730419-0051,11200,11200,11200,8000,8000,6400,6400,0,0,3200,3200,3200,3200,3840,4800,7040,3200,3200,3200,4800,4800,4800,4800,4800,4800,6400,6400,8000,8000,8000,8000,8000,6400,6400,6400,6400,6400,5120,0,0,6400,6400,6400,6400,6400,6400,6400,6400,"11,200","2,240",5.00,3,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0060,U455,340055,TRMX,260,-,S03X-M,7P0702-0060,0,0,0,2600,2600,0,0,2080,2080,2080,2080,2080,2080,2496,2080,2080,2080,2080,2080,2080,2080,2080,2080,4160,4160,5200,5200,6240,6240,6240,6240,6240,4784,4784,4784,4784,4784,3827,0,0,4784,4784,4784,4784,4784,4784,4784,4784,0,0,5.00,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0100,U455,340055,TRMX,"3,000",-,S041-M,7P0702-0100,0,0,0,0,0,6000,6000,0,0,0,0,3000,3000,3600,3000,3000,3000,3000,3000,6000,6000,3000,3000,3000,3000,12000,12000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,4800,0,0,6000,6000,6000,6000,6000,6000,6000,6000,0,0,5.00,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0140,U455,340055,TRMX,"3,000",-,S044-M,7P0702-0140,0,0,0,0,0,6000,6000,0,0,0,0,0,0,600,0,0,3000,3000,3000,3000,3000,3000,3000,3000,3000,12000,12000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,4800,0,0,6000,6000,6000,6000,6000,6000,6000,6000,0,0,5.00,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0250,U455,340055,TRMX,220,-,S049-M,7P0702-0250,0,0,0,0,0,1200,1200,0,0,0,0,0,0,704,3520,3520,3520,3520,3520,4400,4400,4400,4400,5720,5720,5720,5720,6600,6600,6600,6600,6600,5808,5808,5808,5808,5808,4646,0,0,5808,5808,5808,5808,5808,5808,5808,5808,0,0,5.00,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0280,U455,340055,TRMX,"1,000",-,S04A-M,7P0702-0280,0,0,0,0,0,1000,1000,0,0,0,0,0,0,800,4000,4000,4000,2000,2000,4000,4000,4000,4000,4000,4000,8000,8000,8000,8000,8000,8000,8000,6400,6400,6400,6400,6400,5120,0,0,6400,6400,6400,6400,6400,6400,6400,6400,0,0,5.00,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0420,U455,340055,TRMX,"1,000",-,S04F-M,7P0702-0420,0,0,0,0,0,2000,2000,0,0,0,0,2000,2000,2400,2000,2000,2000,2000,2000,4000,4000,6000,6000,4000,4000,6000,6000,8000,8000,6000,6000,6000,6000,6000,6000,6000,6000,4800,0,0,6000,6000,6000,6000,6000,6000,6000,6000,0,0,5.00,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0430,U455,340055,TRMX,"1,000",-,S04G-M,7P0702-0430,0,0,0,0,0,2000,2000,0,0,2000,2000,4000,4000,4400,4000,4000,2000,4000,4000,4000,4000,6000,6000,4000,4000,6000,6000,8000,8000,8000,8000,8000,6400,6400,6400,6400,6400,5120,0,0,6400,6400,6400,6400,6400,6400,6400,6400,0,0,5.00,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0450,U455,340055,TRMX,800,-,S04J-M,7P0702-0450,0,0,0,0,0,1600,1600,0,0,0,0,0,0,640,1600,1600,3200,3200,3200,4800,4800,4800,4800,4800,4800,6400,6400,8000,8000,8000,8000,8000,6400,6400,6400,6400,6400,5120,0,0,6400,6400,6400,6400,6400,6400,6400,6400,0,0,5.00,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0470,U455,340055,TRMX,"2,000",-,S04K-M,7P0702-0470,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,2000,2000,2000,2000,8000,8000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,3200,0,0,4000,4000,4000,4000,4000,4000,4000,4000,0,0,5.00,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0480,U455,340055,TRMX,"4,000",-,S04L-M,7P0702-0480,0,0,0,0,0,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4000,4000,4000,4000,1600,1600,1600,1600,1600,1280,0,0,1600,1600,1600,1600,1600,1600,1600,1600,0,0,5.00,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0490,U455,340055,TRMX,600,-,S04M-M,7P0702-0490,0,0,0,0,0,600,600,0,0,0,0,0,0,0,0,0,0,1200,1200,2400,2400,2400,2400,2400,2400,4800,4800,6000,6000,4800,4800,4800,4080,4080,4080,4080,4080,3264,0,0,4080,4080,4080,4080,4080,4080,4080,4080,0,0,5.00,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0702-0510,U455,340055,TRMX,"4,000",-,S04N-M,7P0702-0510,0,0,0,0,0,4000,4000,0,0,0,0,0,0,800,0,0,4000,0,0,4000,4000,0,0,4000,4000,8000,8000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,3200,0,0,4000,4000,4000,4000,4000,4000,4000,4000,0,0,5.00,0,-,-,-,Yes,#REF!
Misc,Mold DS,Mex,Y,TRMX,-,-,7P0733-0690,U455,340055,TRMX,600,-,S04Y-M,7P0733-0690,0,0,0,0,0,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1200,3600,3600,4800,4800,4800,4800,4800,4800,4800,3840,3840,3840,3840,3840,3072,0,0,3840,3840,3840,3840,3840,3840,3840,3840,0,0,5.00,0,-,-,-,Yes,#REF!
Misc,Misc,Mex,N,TRMX,-,-,7P0702-0070,U455,340055,TRMX,"2,000",-,S03Y,7P0702-0070,0,0,0,0,0,4000,4000,0,0,0,0,0,0,2000,2000,4000,4000,2000,2000,4000,4000,4000,4000,4000,4000,8000,8000,12000,12000,8000,8000,8000,7200,7200,7200,7200,7200,5760,0,0,7200,7200,7200,7200,7200,7200,7200,7200,-,-,-,-,-,-,-,No,#REF!
