Tech,Cell,Destination,Cdn Holiday BA,Dock code,PROGRAM,Vehicle,Cust part #,CUST #,BPCS#,Dest,QPC,Misc,Back no,QSS Item,CF0906,AF0906,CF0913,AF0913,CF0920,AF0920,CF0927,AF0927,CF1004,AF1004,CF1011,AF1011,CF1018,AF1018,CF1025,AF1025,CF1101,AF1101,CF1108,AF1108,CF1115,AF1115,CF1122,AF1122,CF1129,AF1129,CF1206,AF1206,CF1213,AF1213,CF1220,AF1220,CF1227,AF1227,CF0103,AF0103,CF0110,AF0110,CF0117,AF0117,CF0124,AF0124,CF0131,AF0131,CF0207,AF0207,CF0214,AF0214,1 week dem,Daily hej level,1 week WD,1 day PINK,DLN,Batch ordering,Status,On heijunka,Part# check
BKLE,C31,NISFOR,N,-,-,-,88842JB18B,C118,310026,NISSAN SERVICE,32,-,SERVICE,N0198-PG05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86885ZX08A,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0243-PG05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86885ZX08B,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0245-PK72,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86885ZX08C,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0247-PC81,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,86843ZX08C,C118,310026,NISSAN SERVICE,16,-,SERVICE,N0249-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,E04,NISFOR,N,-,-,-,88843ZX08C,C118,310026,NISSAN SERVICE,10,-,SERVICE,N0251-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,86842ZX08C,C118,310026,NISSAN SERVICE,16,-,SERVICE,N0260-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,SPAK,NISFOR,N,-,-,-,88844ZX08C,C118,310026,NISSAN SERVICE,15,-,SERVICE,N0264-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86885ZX18C,C118,310026,NISSAN SERVICE,3,-,SERVICE,N0269-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,88843ZX18C,C118,310026,NISSAN SERVICE,10,-,SERVICE,N0271-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,SPAK,NISFOR,N,-,-,-,88845ZX18C,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0273-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86884ZX18C,C118,310026,NISSAN SERVICE,3,-,SERVICE,N0276-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,86842ZX18C,C118,310026,NISSAN SERVICE,32,-,SERVICE,N0278-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,86843ZX18C,C118,310026,NISSAN SERVICE,32,-,SERVICE,N0280-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,88842ZX18C,C118,310026,NISSAN SERVICE,32,-,SERVICE,N0282-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,SPAK,NISFOR,N,-,-,-,88844ZX18C,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0284-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86885JA38B,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0307-PK72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86885JA38C,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0309-PC72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86885JB38B,C118,310026,NISSAN SERVICE,3,-,SERVICE,N0311-PG05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86885JB38C,C118,310026,NISSAN SERVICE,3,-,SERVICE,N0313-PC72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86884JB28C,C118,310026,NISSAN SERVICE,3,-,SERVICE,N0324-PC72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,SPAK,NISFOR,N,-,-,-,88843ZX28A,C118,310026,NISSAN SERVICE,10,-,SERVICE,N0349-PG05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,SPAK,NISFOR,N,-,-,-,88843ZX38B,C118,310026,NISSAN SERVICE,10,-,SERVICE,N0351-PK72,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,SPAK,NISFOR,N,-,-,-,88843ZX38C,C118,310026,NISSAN SERVICE,10,-,SERVICE,N0353-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,SPAK,NISFOR,N,-,-,-,88843ZX28B,C118,310026,NISSAN SERVICE,10,-,SERVICE,N0355-PG05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,SRV1,NISFOR,N,-,-,-,88843ZX28C,C118,310026,NISSAN SERVICE,10,-,SERVICE,N0357-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,SPAK,NISFOR,N,-,-,-,88845ZX28B,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0359-PG05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F25,NISFOR,N,-,-,-,88845ZX28C,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0361-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86884ZX38A,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0366-PG05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86884ZX38B,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0368-PK72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86884ZX38C,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0370-PC81,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,SPAK,NISFOR,N,-,-,-,88844ZX38A,C118,310026,NISSAN SERVICE,15,-,SERVICE,N0372-PG05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,SPAK,NISFOR,N,-,-,-,88844ZX38B,C118,310026,NISSAN SERVICE,15,-,SERVICE,N0374-PK72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,SPAK,NISFOR,N,-,-,-,88844ZX38C,C118,310026,NISSAN SERVICE,15,-,SERVICE,N0376-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86884ZX28C,C118,310026,NISSAN SERVICE,3,-,SERVICE,N0380-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,SPAK,NISFOR,N,-,-,-,88844ZX28B,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0382-PG05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,86842ZX58B,C118,310026,NISSAN SERVICE,32,-,SERVICE,N0383-PG05,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,86842ZX58C,C118,310026,NISSAN SERVICE,32,-,SERVICE,N0385-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,C19,NISFOR,N,-,-,-,86843ZX58B,C118,310026,NISSAN SERVICE,32,-,SERVICE,N0387-PG05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,SPAK,NISFOR,N,-,-,-,86884ZX28B,C118,310026,NISSAN SERVICE,3,-,SERVICE,N0378-PG05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,86843ZX58C,C118,310026,NISSAN SERVICE,32,-,SERVICE,N0389-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,SPAK,NISFOR,N,-,-,-,88844ZX28C,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0384-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,86843ZX68A,C118,310026,NISSAN SERVICE,16,-,SERVICE,N0391-PG05,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,86843ZX68B,C118,310026,NISSAN SERVICE,16,-,SERVICE,N0393-PK72,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,86842ZX68A,C118,310026,NISSAN SERVICE,16,-,SERVICE,N0394-PG05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,86843ZX68C,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0395-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,86842ZX68B,C118,310026,NISSAN SERVICE,6,-,SERVICE,N0396-PK72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
BKLE,SPAK,NISFOR,N,-,-,-,86842ZX68C,C118,310026,NISSAN SERVICE,16,-,SERVICE,N0398-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,SPAK,NISFOR,N,-,-,-,888449HA8A,C118,310026,NISSAN SERVICE,15,-,SERVICE,N0430-PG05,0,0,0,0,0,0,6,6,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,5,5,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,SPAK,NISFOR,N,-,-,-,888449HA8B,C118,310026,NISSAN SERVICE,15,-,SERVICE,N0432-PK72,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,SPAK,NISFOR,N,-,-,-,888449HA8C,C118,310026,NISSAN SERVICE,15,-,SERVICE,N0434-PC81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,SPAK,NISFOR,N,-,-,-,88844JA28C,C118,310026,NISSAN SERVICE,15,-,SERVICE,N0436-PC72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,SPAK,NISFOR,N,-,-,-,88844ZN88A,C118,310026,NISSAN SERVICE,15,-,SERVICE,N0438-PG05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F25,USA,Y,LEAR,GM G VAN,-,L0625162AA01G15,U003,300003,LEAR CORPORATION,12,-,257B,7M5257-707,0,0,576,576,288,288,288,346,288,288,288,230,288,288,288,288,288,288,288,288,288,288,288,173,288,288,288,288,288,288,288,230,0,0,288,288,288,288,288,288,288,288,576,576,288,288,288,288,0,0,4,0,N,N,-,Yes,#REF!
D13,F43,MEX,Y,TMMAA,989A,Tacoma,7321004260C0,U041,300041,TMMBC,6,Volume shift TMMTX to GT & BC,A1S2,A1502-105B,966,773,1258,1258,1118,1118,1069,1335,1335,1335,1331,1065,1351,1351,1180,1180,1182,1182,1296,1296,1267,1267,999,999,1242,1242,1219,1219,1211,1211,1224,734,0,0,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,"1,118",224,5,39,N,N,-,Yes,#REF!
D13,F43,MEX,Y,TMMAA,989A,Tacoma,7321004260C1,U041,300041,TMMBC,6,Volume shift TMMTX to GT & BC,A1S3,A1502-201B,1951,1561,1514,1514,1797,1797,1681,2089,2035,2035,2038,1630,2014,2014,2170,2170,2197,2197,2084,2084,2112,2112,1705,1705,2137,2137,2114,2114,2096,2096,2116,1270,0,0,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,"1,797",359,5,63,N,N,-,Yes,#REF!
D13,F44,MEX,Y,TMMAA,989A,Tacoma,7322004260C0,U041,300041,TMMBC,6,Volume shift TMMTX to GT & BC,A1S6,A1507-105B,966,773,1258,1258,1118,1118,1069,1335,1335,1335,1331,1065,1351,1351,1180,1180,1182,1182,1296,1296,1267,1267,999,999,1242,1242,1219,1219,1211,1211,1224,734,0,0,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,"1,118",224,5,39,N,N,-,Yes,#REF!
D13,F43,MEX,Y,TMMAA,989A,Tacoma,7322004260C1,U041,300041,TMMBC,6,Volume shift TMMTX to GT & BC,A1S7,A1507-201B,1951,1561,1514,1514,1797,1797,1681,2089,2035,2035,2038,1630,2014,2014,2170,2170,2197,2197,2084,2084,2112,2112,1705,1705,2137,2137,2114,2114,2096,2096,2116,1270,0,0,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,2116,"1,797",359,5,63,N,N,-,Yes,#REF!
Misc,capco HA,MEX,N,TMMAA,989A,Tacoma,732000C02000,U041,300041,TMMBC,20,Volume shift TMMTX to GT & BC,A1R3,A2908,5836,5836,5544,5544,5830,5830,5500,5500,6740,6740,6740,6740,6730,6730,6700,6700,6760,6760,6760,6760,6760,6760,5408,5408,6760,6760,6666,6666,6614,6614,6680,4008,0,0,6680,6680,6680,6680,6680,6680,6680,6680,6680,6680,6680,6680,6680,6680,"5,830","1,166",5,61,N,N,-,No,#REF!
Misc,Belttech,USA,N,TMMG1,480A,Tundra,737090C01000,U044,300044,TMMTX Red strip 09/13,32,BO Oct 12 2021,G3Z3,A1248-201B,2358,2358,3081,3081,3105,3105,3103,3103,2010,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,358",590,4,19,N,N,-,No,#REF!
Misc,capco HA,USA,N,TMMG1,480A 989A,Tacoma Tundra,732000C02000,U044,300044,TMMTX,20,BO Oct 12 2021,GWF7,A2908,6902,6902,8686,8686,8670,8670,8670,8670,5601,5601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,902","1,726",4,91,N,N,-,No,#REF!
Misc,PC,USA,N,TMMG1,480A,Tundra,731310C02000,U044,300044,TMMTX Red strip 09/13,50,BO Oct 12 2021,G3W2,A3037,786,786,1027,1027,1035,1035,1034,1034,670,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,197,4,4,N,N,-,No,#REF!
D11APF,F35,USA,Y,TMMG1,480A,Tundra,732100C150B1,U044,300044,TMMTX Red strip 09/13,6,BO Oct 12 2021,GYS9,A4074-138B,75,75,91,91,86,86,87,87,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,19,4,3,N,N,-,Yes,#REF!
D11APF,F35,USA,Y,TMMG1,480A,Tundra,732100C150C1,U044,300044,TMMTX Red strip 09/13,6,BO Oct 12 2021,GYT0,A4074-201B,1986,1986,2573,2573,2581,2581,2588,2588,1665,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,986",497,4,87,N,N,-,Yes,#REF!
D11APF,F35,USA,Y,TMMG1,480A,Tundra,732100C150E1,U044,300044,TMMTX Red strip 09/07,6,BO Oct 12 2021,GYT2,A4074-457B,15,15,14,14,13,13,5,5,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,4,1,N,N,-,Yes,#REF!
D11APF,F35,USA,Y,TMMG1,480A,Tundra,732100C150C2,U044,300044,TMMTX Red strip 09/07,6,BO Oct 12 2021,GYT1,A4074-F2K4,14,14,7,7,5,5,3,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,4,1,N,N,-,Yes,#REF!
D11APF,F35,USA,Y,TMMG1,480A,Tundra,732200C150B1,U044,300044,TMMTX Red strip 09/13,6,BO Oct 12 2021,GYT3,A4075-138B,75,75,91,91,86,86,87,87,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,19,4,3,N,N,-,Yes,#REF!
D11APF,F35,USA,Y,TMMG1,480A,Tundra,732200C150C1,U044,300044,TMMTX Red strip 09/13,6,BO Oct 12 2021,GYT4,A4075-201B,1986,1986,2573,2573,2581,2581,2588,2588,1665,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,986",497,4,87,N,N,-,Yes,#REF!
D11APF,F35,USA,Y,TMMG1,480A,Tundra,732200C150E1,U044,300044,TMMTX Red strip 09/07,6,BO Oct 12 2021,GYT6,A4075-457B,15,15,14,14,13,13,5,5,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,4,1,N,N,-,Yes,#REF!
D11APF,F35,USA,Y,TMMG1,480A,Tundra,732200C150C2,U044,300044,TMMTX Red strip 09/07,6,BO Oct 12 2021,GYT5,A4075-F2K4,14,14,7,7,5,5,3,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,4,1,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733600C072B2,U044,300044,TMMTX Red strip 09/13,10,BO Oct 12 2021,GF19,7V1107-707,57,57,89,89,79,79,81,81,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,14,4,1,N,N,-,Yes,#REF!
